id,DISTRICT,SUB_DISTRI,COUNT_REQ,floors,UP_DMG,WALL_DMG,FLOOR_DMG,PILLAR_DMG,STRUCTURE_,BLDG_T,ZONE,ZONE_GROUP,SUB_ZONE,SoftClay_m,WaterConte,LiquidLimi,Plasticity,Total_Unit,Score_Rang,Zoning,total_dmg_score,total_dmg_class,total_dmg_class_id
1425529974,??????,???????,1,,0,0,0,0,0,other,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425529975,??????,???????,1,,0,0,0,0,0,other,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425529976,??????,???????,1,,0,0,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425529977,??????,???????,1,,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425529978,??????,???????,1,,1,0,0,0,0,other,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.174321778,???????,1
1425529979,??????,???????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425529980,??????,???????,1,,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425529981,??????,???????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425529982,??????,???????,1,,0,1,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.118640518,???????,1
1425529983,??????,???????,1,,0,1,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.118640518,???????,1
1425529984,??????,???????,1,,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425529985,??????,??????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425529986,??????,??????,1,,0,0,1,0,0,building,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.178414651,???????,1
1425529987,???????,???????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425529988,???????,???????,2,,0,0,0,0,0,condo,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425529989,??????,??????,1,,0,0,0,0,0,condo,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425529990,??????,??????,1,,0,0,0,1,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.207248399,????,2
1425529991,??????,??????,1,,0,0,0,0,1,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.202734137,???????,1
1425529992,??????,??????,1,,0,0,0,0,1,condo,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.202734137,???????,1
1425529993,???????,???????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425529994,???????,???????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425529995,??????,??????,1,,0,1,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.118640518,???????,1
1425529996,??????,??????,1,,0,1,1,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.297055168,????,2
1425529997,??????,??????,1,,0,1,1,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.297055168,????,2
1425529998,??????,??????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425529999,??????,??????,2,,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530000,??????,??????,1,,0,0,0,0,0,building,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530001,??????,??????,2,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530002,??????,??????,1,,0,0,0,0,0,condo,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530003,??????,??????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530004,??????,??????,1,,1,1,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.292962296,????,2
1425530005,??????,??????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530006,??????,??????,1,,0,0,0,0,0,other,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530007,??????,??????,1,,0,0,0,0,0,condo,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530008,??????,??????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530009,???????,????????,1,,0,1,0,0,0,condo,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.118640518,???????,1
1425530010,???????,???????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530011,???????,????????,2,,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530012,???????,???????,1,,0,0,0,0,0,apartment,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530013,???????,???????,1,,0,0,0,0,0,office building,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530014,???????,???????,2,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530015,???????,???????,2,,0,0,0,0,1,condo,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.202734137,???????,1
1425530016,???????,???????,2,,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530017,???????,???????,2,,0,1,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.118640518,???????,1
1425530018,???????,???????,1,,0,0,0,0,0,house,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530019,???????,???????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530020,???????,???????,1,,0,1,0,1,0,house,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.325888917,???????,3
1425530021,???????,???????,1,,0,0,0,0,0,bridge,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530022,???????,???????,1,,0,0,0,0,0,house,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530023,???????,???????,1,,1,0,0,0,0,condo,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.174321778,???????,1
1425530024,???????,???????,1,,1,1,0,0,0,condo,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.292962296,????,2
1425530025,???????,???????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530026,???????,???????,1,,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530027,???????,???????,1,,0,0,1,0,0,condo,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.178414651,???????,1
1425530028,???????,???????,1,,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530029,???????,???????,4,,1,1,0,0,0,condo,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.292962296,????,2
1425530030,???????,???????,1,,0,0,0,0,1,condo,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.202734137,???????,1
1425530031,???????,???????,1,,0,0,0,0,0,other,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530032,???????,???????,1,,0,0,0,0,0,other,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530033,???????,???????,1,,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530034,???????,???????,1,,0,1,0,0,0,condo,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.118640518,???????,1
1425530035,???????,???????,1,,0,0,0,0,0,building,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530036,???????,???????,7,,0,0,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530037,???????,???????,1,,0,0,1,0,0,bridge,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.178414651,???????,1
1425530038,???????,???????,1,,0,1,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.118640518,???????,1
1425530039,???????,???????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530040,???????,????????,1,,0,0,0,0,0,other,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530041,???????,????????,1,,0,0,0,0,0,house,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530042,???????,????????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530043,???????,????????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530044,???????,????????,1,,0,1,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.118640518,???????,1
1425530045,???????,????????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530046,???????,????????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530047,???????,????????,2,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530048,???????,????????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530049,???????,????????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530050,???????,????????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530051,???????,????????,1,,0,0,0,1,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
1425530052,???????,????????,1,,0,0,0,0,0,other,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530053,???????,????????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530054,???????,????????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530055,???????,????????,1,,0,0,0,0,0,other,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530056,???????,????????,1,,0,0,0,0,0,house,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530057,???????,????????,1,,0,0,0,1,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
1425530058,???????,????????,1,,0,0,0,0,0,house,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530059,???????,????????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530060,???????,?????????,1,,0,0,1,0,0,condo,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.178414651,???????,1
1425530061,????????,?????????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530062,????????,?????????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530063,???????,?????????,1,,0,1,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.118640518,???????,1
1425530064,???????,????????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530065,???????,?????????,1,,0,0,0,1,0,condo,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
1425530066,???????,?????????,1,,0,0,0,0,0,condo,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530067,???????,?????????,2,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530068,????????,?????????,1,,0,0,0,1,0,house,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
1425530069,???????,?????????,1,,0,0,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530070,???????,?????????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530071,????????,?????????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530072,???????,?????????,1,,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530073,???????,?????????,1,,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530074,???????,?????????,1,,1,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.174321778,???????,1
1425530075,???????,?????????,1,,0,1,0,1,0,house,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.325888917,???????,3
1425530076,???????,?????????,1,,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530077,???????,?????????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530078,???????,?????????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530079,???????,?????????,4,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530080,???????,?????????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530081,???????,?????????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530082,????????,?????????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530083,???????,?????????,2,,0,0,0,1,0,house,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
1425530084,????????,?????????,1,,0,0,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530085,???????,?????????,1,,0,0,0,0,0,other,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530086,????????,?????????,1,,0,0,0,0,0,house,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530087,???????,?????????,1,,0,0,0,1,0,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
1425530088,???????,?????????,1,,0,0,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530089,???????,?????????,1,,0,1,0,1,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.325888917,???????,3
1425530090,????????,?????????,1,,0,0,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530091,????????,?????????,1,,0,0,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530092,????????,?????????,3,,0,0,0,0,1,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.202734137,???????,1
1425530093,????????,?????????,1,,0,0,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530094,????????,?????????,1,,0,0,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530095,????????,?????????,1,,0,1,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.118640518,???????,1
1425530096,????????,?????????,1,,0,0,0,0,1,office building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.202734137,???????,1
1425530097,????????,?????????,4,,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530098,????????,?????????,1,,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530099,????????,?????????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530100,????????,?????????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530101,??????,???????,1,,0,0,1,0,0,condo,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.178414651,???????,1
1425530102,??????,???????,1,,1,0,0,1,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.381570177,???????,3
1425530103,??????,???????,1,,0,1,1,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.297055168,????,2
1425530104,??????,???????,1,,0,0,0,0,0,condo,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530105,??????,???????,1,,0,0,0,0,0,condo,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530106,??????,???????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530107,??????,???????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530108,??????,???????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530109,??????,???????,1,,0,1,0,0,0,building,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.118640518,???????,1
1425530110,??????,???????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530111,??????,???????,1,,1,0,0,1,0,other,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.381570177,???????,3
1425530112,??????,???????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530113,??????,???????,1,,0,0,0,0,0,building,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425530114,??????,??????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425530115,??????,??????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
